track_id,market,total_streams,rank,track_name,artist,genre_harmonized,year,success_score,danceability,energy,valence
6E295RJKYUyfFeY1ajCrCS,UK,718770.0,40.2,Pattern Chanel,"ESSIE GANG, Octavian, J Rick, SQ Diesel, L3, Michael Phantom",Other,2020,31.273942551832352,,,
1eAVHUuwym6CFpN9xTUl1c,BR,920988.0,46.333333333333336,Pirocada de Bandido (feat. MC GW & Mc India),"Barca Na Batida, MC Reino, Mc Menino do Luxo, Mc Índia",Other,2021,31.27388477541567,,,
5LDzJ5s702Dn1gmkRlnlgP,BR,460494.0,46.333333333333336,Chuva de Pinga - Ao Vivo,Panda,Other,2021,31.27388477541567,,,
3DBEe0UMxBSxQ5qDAOG9b4,DE,247584.0,41.333333333333336,Mykonos,"Daniel Abt, Muntu",Other,2021,31.271891431991246,,,
6PslLP8aOsBre5vzdXKEQr,UK,348640.0,40.0,Closer - Edit,Jaden Thompson,Other,2021,31.26827315974119,,,
5fUnnt23dSx1vVuanwfQhQ,UK,697280.0,40.0,Easy,Pale Waves,Other,2021,31.26827315974119,,,
6numDs6jtM3BAVO2NRrwXC,UK,488096.0,40.0,The Beachland Ballroom,IDLES,Other,2021,31.26827315974119,,,
5dSVsizLbphK8OAJeMexof,UK,278912.0,40.0,Patra,Navy,Other,2021,31.26827315974119,,,
1BPBwKueIEMnUcbbs2te7B,UK,2022112.0,40.0,NUMB,Chri$tian Gate$,Other,2021,31.26827315974119,,,
3oRW9ZGPRbLRMneQ5lwflt,UK,139456.0,40.0,Waiting On A Miracle,Stephanie Beatriz,Other,2021,31.26827315974119,,,
6WnYONkaYOchkMXUz0Eu0W,UK,209184.0,40.0,Fancy Clown,"Madvillain, Madlib, MF DOOM, Viktor Vaughn",Other,2021,31.268273159741188,,,
0roOLcll6SSTYZwsQFmXqP,DE,579297.0,42.666666666666664,Let Me Move You - From the Netflix film Work It,Sabrina Carpenter,Other,2020,31.263771968101015,,,
2gpWyfu7eZ01zzncHpxOtA,DE,6448785.0,46.45,Moth To A Flame (with The Weeknd),Swedish House Mafia,Other,2021,31.26318566177242,,,
75rGONmoi48LLYBFaGiYsv,UK,1221909.0,40.294117647058826,Both Of Us - Edit,Jayda G,Other,2020,31.262177845950003,,,
3EdYOoVyW99IZRwjXGIHaT,BR,1074486.0,46.42857142857143,Blogueirinha,"Wagner Dinniz, Michele Andrade",Other,2021,31.26198001351091,,,
03y045SZqaC94yfXl1cU4E,DE,1155392.0,41.42857142857143,Petrouchka (feat. PLK),Soso Maness,Other,2021,31.25998667008648,,,
5Y1aFwjwTTojIQe3gaWDLr,BR,496456.0,44.75,Le Festin,"Camille, Michael Giacchino",Other,2020,31.2571076787261,,,
2aHXHH1WXBDdWwtIe0vbi0,DE,3379232.5,42.74285714285714,ALL GIRLS ARE THE SAME,RØNIN,Other,2020,31.2542481585772,,,
7x9rpnVYDNPHDm2j3692dp,UK,359385.0,40.4,Silly Games,Janet Kay,Other,2020,31.24894255183235,,,
3C9E2jVlPuazLHD300b1aJ,BR,1688478.0,46.54545454545455,Mega Pra Elas Joga,"Dj Wesley Gonzaga, Mc Mr Bim, Mc Saci",Other,2021,31.24736962390052,,,
70nCo80jsbSeGtQWiUGajl,DE,965495.0,42.8,All The Time 2,Wintertime,Other,2020,31.247105301434345,,,
7heWWoYnt39pRxhcRL5IVI,UK,503139.0,40.42857142857143,Hey Now - Arty Remix,London Grammar,Other,2020,31.245371123260927,,,
40DTvQZrIKi0h8WiDFylUT,UK,503139.0,40.42857142857143,Taco,"98s, V9, Jimmy, Billy Billions, Alchubbino, Stally",Other,2020,31.245371123260927,,,
7cOsxqgK2oqjEX709MT4hB,DE,742752.0,41.55555555555556,LALE,Elai,Other,2021,31.244113654213468,,,
4nHnd42dlZe4pvmEVl3Yst,BR,868798.0,44.857142857142854,Eu Preciso Fugir Daqui,"Marcela Veiga, Ananda",Other,2020,31.243714821583243,,,
2wRE6NbULFrM16BIYp6ymE,DE,1930990.0,42.85,رايحين نسهر - بام بام,Mohamed Ramadan,Other,2020,31.240855301434344,,,
0AQ1twwDGVlIVpcHDkGkXD,UK,2858848.0,40.21951219512195,Sleepless,D.O.D,Other,2021,31.240834135350944,,,
5yorXJWdBan1Vlh116ZtQ7,DE,1402976.0,41.588235294117645,WHOLE LOTTA MONEY,BIA,Other,2021,31.240028686893204,,,
3gF8IZu75GhdYD4w7AFZi0,DE,675846.5,42.857142857142854,I Don't Wanna Know,Punctual,Other,2020,31.23996244429149,,,
4rnj9LIIotxPIe9qih7tjb,UK,143754.0,40.5,Cookie Chips,"Rejjie Snow, MF DOOM, Cam O'bi",Other,2020,31.236442551832354,,,
3kw581RB8YaGlumYDBmrM8,UK,287508.0,40.5,With You,Amanda Holden,Other,2020,31.236442551832354,,,
3eOhuiG4QzpGj4CAoNTCNF,DE,907808.0,41.63636363636363,Still into You - Drill Remix,"Farizki, Say Terrelle",Other,2021,31.234012644112454,,,
5NvOZCjZaGGGL597exlQWv,DE,1351693.0,42.92857142857143,Line Without a Hook,Ricky Montgomery,Other,2020,31.23103387286292,,,
5YaskwnGDZFDRipaqzbwQx,DE,54958633.0,46.79047619047619,Your Love (9PM),"ATB, Topic, A7S",Other,2021,31.23017050336261,,,
4ASOMWcJUrwEpjJy4GEijz,DE,3301120.0,41.675,California Dreamin' (feat. High Jinx),Chris Lorenzo,Other,2021,31.22918309865791,,,
1zAIRb8mTj8CcAUXW2FoMd,UK,418368.0,40.333333333333336,Dermot (See Yourself In My Eyes),"Fred again.., Dermot Kennedy",Other,2021,31.226606493074524,,,
35ZFS434PZDDofT9AXK62y,BR,124114.0,45.0,A Cura Tá no Coração,"Gabriel O Pensador, Cynthia Luz",Other,2020,31.2258576787261,,,
6vHTLCqrlgg3WTCr58qoMq,DE,577696.0,41.714285714285715,Nicht wie ich,NATIA,Other,2021,31.224272384372195,,,
0GL1ye91pT3nJIQzXwncG2,UK,1437540.0,40.6,Music Sounds Better With You,NEIL FRANCES,Other,2020,31.22394255183235,,,
21SralRv4ucDT3i1rYrr85,UK,158514.0,47.0,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,Other,2021,31.22304079005242,,,
2y1UG6Ps1h6rgKYW9kk6bC,UK,767008.0,40.36363636363637,Treehouse,toastool,Other,2021,31.222818614286645,,,
2zIMmgIc9D09zmTGmVMwwK,DE,386198.0,43.0,"Kapitel 5, Teil 9 - ""Die Geschichte des Rassismus - oder: Wie Happyland entstand"" - EXIT RACISM","Tupoka Ogette, Kira Soltani, Anne Tetzner, Anne Schmidt, Christian Cante, Leo Struck",Other,2020,31.222105301434347,,,
0W7RIKVUEj307xe1zYIgqx,DE,386198.0,43.0,Show Me Love - Dimitri Vegas Edit,"Dino Warriors, Leony",Other,2020,31.222105301434347,,,
1aW9qzUsXGbyhT3NPCWwdT,DE,386198.0,43.0,"Further Up (Na, Na, Na, Na, Na)","Static & Ben El, Pitbull",Other,2020,31.222105301434347,,,
5NH7f7qokbw0GmEbztG9qv,DE,193099.0,43.0,Lost For Words,Leslie Miles,Other,2020,31.222105301434347,,,
5BG9s0tpkw5ZPDsfhVzwRz,DE,386198.0,43.0,Don't Be Mad At Me - Remix,"Problem, Freddie Gibbs, Snoop Dogg",Other,2020,31.222105301434347,,,
2kf6JUfyPIvTi63HmDu4VV,DE,96549.5,43.0,Dark Room,Michele Morrone,Other,2020,31.222105301434347,,,
0OZr8jpAiS98c6P2zjyVRQ,DE,96549.5,43.0,"Kapitel 5, Teil 6 - ""Die Geschichte des Rassismus - oder: Wie Happyland entstand"" - EXIT RACISM","Tupoka Ogette, Kira Soltani, Anne Tetzner, Anne Schmidt, Christian Cante, Leo Struck",Other,2020,31.222105301434347,,,
6H7L6N0tvtdlKATwR71y18,DE,660107.0,41.75,Shababs Rocken,Denis Premtic,Other,2021,31.219628919514772,,,
0vR2rIVORmgeKiGIgNT0fV,UK,18716758.0,45.277372262773724,By Your Side (feat. Tom Grennan),Calvin Harris,Other,2021,31.219279657928237,,,
2CwTM0MJUv1Jsf65hUiC6p,UK,215631.0,40.666666666666664,I Wish You Loved You As Much As You Love Him (feat. Donae'O & Greentea Peng),The Streets,Other,2020,31.215609218499022,,,
0PO1YxbnvzYayge7GgQFQ2,UK,215631.0,40.666666666666664,Better Together,"Lofi Fruits Music, Avocuddle, Chill Fruits Music",Other,2020,31.215609218499022,,,
4u9vr5LiOPPFpNLZRNNUsy,UK,488096.0,40.42857142857143,Lose Me,Nino Uptown,Other,2021,31.21470173116976,,,
7lF9mgWt0dDua3r5UYwa7B,UK,488096.0,40.42857142857143,Snow Day,shame,Other,2021,31.21470173116976,,,
2ZuDGsKSJpQdJmpknJ7ypF,BR,920988.0,46.833333333333336,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,Other,2021,31.21138477541567,,,
0KsmW0uvjP3c4s7Lno18bm,DE,965495.0,43.1,Hope,Patrik Berg,Other,2020,31.209605301434344,,,
2qLSXZuIHMsKydCEFDchc3,UK,139456.0,40.5,Bang Bang Bang Bang,Sohodolls,Other,2021,31.20577315974119,,,
2vEDOWuYM6r2LO9HXI47F1,UK,359385.0,40.8,Unsaid Emily (feat. Charlie Gillespie),Julie and the Phantoms Cast,Other,2020,31.198942551832353,,,
6RGsTUL2nGjtSizbzYa6XY,UK,503139.0,40.857142857142854,HDC,M1llionz,Other,2020,31.1917996946895,,,
1pUyZuge2qoSG1nzDxftQJ,UK,503139.0,40.857142857142854,two queens in a king sized bed,girl in red,Other,2020,31.1917996946895,,,
4h0QQdrUaJjxSOrOjZQbz0,DE,386198.0,43.25,Pass It (feat. G-Eazy),MK xyz,Other,2020,31.190855301434347,,,
0BYrbDZHhawvqbj3DXDQql,BR,1841976.0,47.0,Perdão,Maria,Other,2021,31.190551442082338,,,
77ZdmKBiQACXRpe16JwkDy,BR,153498.0,47.0,É Sempre Assim,MC Gui Andrade,Other,2021,31.190551442082338,,,
5892YX6q8y3Rs9OysF08kv,BR,153498.0,47.0,Break it off,PinkPantheress,Other,2021,31.190551442082338,,,
41sjmSYBlafAQrfcxt5387,BR,613992.0,47.0,Final de Semana,"Papatinho, Seu Jorge, Black Alien",Other,2021,31.190551442082338,,,
6jIRxAGTpFT6irWVbq2Iot,BR,306996.0,47.0,Pra Que Insistir - Ao Vivo,Igor & Walace,Other,2021,31.190551442082338,,,
6y4GYuZszeXNOXuBFsJlos,BR,153498.0,47.0,Kaikai Kitan,Eve,Other,2021,31.190551442082338,,,
2CBsfJFHBU7TYWZ8MA2eM5,BR,767490.0,47.0,Hoje Eu Vou Te Contar um Segredo,"DJ GUSTAVO DA VS, Mc J Mito, Mc Índia",Other,2021,31.190551442082334,,,
5TMLavqGRKNxgzMBrVpC9R,DE,247584.0,42.0,Mon Amour - Remix,"zzoilo, Aitana",Other,2021,31.18855809865791,,,
4Qpa0WH8hUHtOJKSNPrGV7,DE,330112.0,42.0,Practice Makes Perfect,SR,Other,2021,31.18855809865791,,,
2Lm5JYv2QaaPx204pMB4Qy,DE,165056.0,42.0,Gatluak - Bakermat Remix,"Kronan, Nyaruach",Other,2021,31.18855809865791,,,
2knDuFWczh1Wv92eBAdPTa,DE,42970414.0,47.674528301886795,Liege wieder wach,Jamule,Other,2021,31.185110776445057,,,
5UOOahEIevLljTEYMdv60e,UK,2187356.0,40.774193548387096,Gaudete - 2009 Remaster,Steeleye Span,Other,2021,31.18337098893777,,,
4R4fswFvZ1Q7gswmnXK4Oi,DE,289648.5,43.333333333333336,Shakle Habetek,Hamada Nashawaty,Other,2020,31.180438634767683,,,
2fT8tRML4PUZa1cZZ5bPZz,DE,825280.0,42.1,Nel Blu Dipinto Di Blu (Volare),DOLCE VITA,Other,2021,31.17605809865791,,,
4RnSL6nrcM3vfRcgF3a9PV,UK,278912.0,40.75,Campfire Freestyle,tokyo<3,Other,2021,31.17452315974119,,,
3zts4KqAV78dZXc55v4mQv,UK,287508.0,41.0,Children Of The Internet,"Future Utopia, Dave, Es Devlin",Other,2020,31.173942551832354,,,
00BHe2yBtdOzhKPmI7rpTE,UK,431262.0,41.0,Locked Up,Akon,Other,2020,31.173942551832354,,,
47w6S27JF4Zvrz1Wd6R66Z,UK,215631.0,41.0,What Kinda Music,"Tom Misch, Yussef Dayes",Other,2020,31.173942551832354,,,
5qvrdr7zsioSQsnQIRlWqC,UK,646893.0,41.0,Round of Applause,K'ron,Other,2020,31.173942551832354,,,
0eZmBWVC1HYayrP2fqQ7nu,DE,15530406.0,46.737864077669904,Colorado,Milky Chance,Other,2021,31.172186508411748,,,
51lu2hK6YLR0gHZHFAmdEA,DE,482747.5,43.4,Machen wir das Beste draus (homerecordings),Silbermond,Other,2020,31.172105301434346,,,
1VOhkIFxoFIFejjZf9fTaP,BR,920988.0,47.166666666666664,Vem pro Jacaré,"Mc Menor P, MC FHAEL, DJ Lula do Jaca, DJ RT DO JACA",Other,2021,31.169718108749006,,,
6SqKBtnEhHSebwGWD8ME0V,DE,675846.5,43.42857142857143,Ding,"Feuerschwanz, Melissa Bonny",Other,2020,31.16853387286292,,,
1yCpJ5qmyM9UK7MXQCAyHh,DE,495168.0,42.166666666666664,Voy a quedarme,Blas Cantó,Other,2021,31.16772476532458,,,
7jZGVl988aIlGHeYmdpobT,BR,767490.0,47.2,Quem Tem Mais Tem 10,MC Andrey,Other,2021,31.165551442082336,,,
1KSz0dMTPwRq9OqLkNxcfd,UK,2091840.0,40.833333333333336,Energy (feat. Mahalia),Pa Salieu,Other,2021,31.164106493074527,,,
2KnLkZ3z7PO3kgVGHGqDpD,DE,412640.0,42.2,It'll Be Okay,Shawn Mendes,Other,2021,31.16355809865791,,,
1Tip6R4swhC7E6hgILBjrE,BR,496456.0,45.5,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),Miley Cyrus,Other,2020,31.1633576787261,,,
2xsFOxveAQnCPm3LocLwvC,BR,496456.0,45.5,Luz do luar (feat. MC Ju Bronx e MC Vagninho),MC Fioti,Other,2020,31.1633576787261,,,
2CVChktEKBsM6v4IfdFU5k,UK,1952384.0,40.857142857142854,double take,dhruv,Other,2021,31.161130302598334,,,
4wwkKytUkqRRXBcwwXBoIb,DE,193099.0,43.5,High,"Aexcit, HILLA",Other,2020,31.159605301434347,,,
5VkENSnSOWsMuZJfN9a3FE,BR,613992.0,47.25,Tapão Na Raba,Israell Muniz,Other,2021,31.159301442082338,,,
5yorXJWdBan1Vlh116ZtQ7,BR,613992.0,47.25,WHOLE LOTTA MONEY,BIA,Other,2021,31.159301442082338,,,
2bPQuniBB9x0fRtxDly0kr,DE,6393836.0,42.94202898550725,Stop The Cavalry,Jona Lewie,Other,2021,31.158544038145124,,,
1xMvdOFQaql3EBkHmuh2TK,UK,627552.0,40.888888888888886,Batman,LPB Poody,Other,2021,31.157162048630077,,,
2Wq70oxNy3i4KOW175fUs2,UK,503139.0,41.142857142857146,Reveries,Ava Cerasoli,Other,2020,31.156085408975212,,,
3IjfWBZrBISpcLhIMY44T6,DE,8144194.0,47.54761904761905,LOW LIFE,"Ufo361, RIN",Other,2021,31.154985546060445,,,
2Z8yfpFX0ZMavHkcIeHiO1,BR,3230240.0,50.5,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,Other,2020,31.15400388728659,,,
5lFmNk7lwBAMuSkkhmkuZ3,DE,577696.0,42.285714285714285,Положение (2 Remix),dioronabeat,Other,2021,31.152843812943622,,,
3wuvVwA5RaifHz1uqKac8P,UK,1225853.0,40.72222222222222,Mata Hari,Efendi,Other,2021,31.1513221145124,,,
1Z1G94lykXpt3no5So2zMk,DE,675846.5,43.57142857142857,CHARLIE,Jay Jiggy,Other,2020,31.150676730005777,,,
1x3Qb8np6S1UvpSLthwEJN,DE,2145728.0,42.30769230769231,MI FAI IMPAZZIRE,"BLANCO, Sfera Ebbasta",Other,2021,31.15009656019637,,,
6ZxP0Bx7W4iG2DuODkZccs,BR,6503451.0,45.509433962264154,Ela Traiu,Forró do HF,Other,2020,31.149263637054343,,,
1f466T8PHzdRdnWBwnvCB3,UK,1212144.0,40.666666666666664,Life By The Sea,"Tubbo, CG5",Other,2021,31.143598384082274,,,
3M89zvwwb1jtDUDKYNsdiA,UK,348640.0,41.0,Calabria (feat. Lujavo & Nito-Onna),"DMNDS, Strange Fruits Music, Fallen Roses",Other,2021,31.14327315974119,,,
4yNoUQkYf1QF8iYlEzNynH,UK,488096.0,41.0,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,Other,2021,31.14327315974119,,,
30ihKnt3RsPDevw9y1xWld,UK,209184.0,41.0,It Won't Be Long Now,"Melissa Barrera, Anthony Ramos, Gregory Diaz IV",Other,2021,31.143273159741188,,,
3wzk1F5yzkOl6aJE81pNkB,DE,907808.0,42.36363636363637,Bir Sebebi Var,İkilem,Other,2021,31.143103553203364,,,
58pgi1RpcU2fVJsxhm7BIr,BR,142527182.0,53.829268292682926,Tapão Na Raba,Raí Saia Rodada,Other,2021,31.141594405294693,,,
6LIVheq1j42M1aD9QC9aur,DE,289648.5,43.666666666666664,Highnachtsmann,GReeeN,Other,2020,31.138771968101015,,,
5WXQf89ZIz0ynlcYp1arjo,UK,503139.0,41.285714285714285,Pour The Milk,"Robbie Doherty, Keees., Suzanne Vega",Other,2020,31.13822826611807,,,
50y4eCnuuWIhJl5uuCqVa5,BR,868798.0,45.714285714285715,Cuando El Amor Se Acaba,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",Other,2020,31.136571964440385,,,
22OZbdiOvRdocdyafcGAgI,DE,2145728.0,42.42307692307692,C'est beau la bourgeoisie - Radio Edit,Discobitch,Other,2021,31.135673483273294,,,
1tiu0yXXuQnv1KkjDIE0xx,UK,431262.0,41.333333333333336,Last Day In Paradise,"Alfie Cridland, Paul Kay",Other,2020,31.132275885165686,,,
4znqfhnEE8yDCsgl34zXJ9,DE,907808.0,42.45454545454545,Stickyz,"Neysii, Mufasa069",Other,2021,31.131739916839727,,,
7n4X3CRLrJayVJFK3TbmzU,DE,772396.0,43.75,Baila,"Momo Chahine, Jeje Lopes",Other,2020,31.128355301434347,,,
5gVJdxy3usTjx2i2sYvpkz,BR,613992.0,47.5,Senta no Bugalu,MC Lil,Other,2021,31.128051442082338,,,
1R1ihosU2CSEaSw8e5ZF6E,BR,613992.0,47.5,Ancient Dreams In A Modern Land,MARINA,Other,2021,31.128051442082338,,,
095l0cDbBUgURjC4mTJxne,BR,613992.0,47.5,Disco Arranhado,César Menotti & Fabiano,Other,2021,31.128051442082338,,,
1Iwmpg8dujg1I3FMyRvR88,DE,660224.0,42.5,Beste Leben,Drowz,Other,2021,31.12605809865791,,,
4VIyBZioj5khxauaZJexks,DE,6068546.0,48.18181818181818,Dein Song,CRO,Other,2021,31.12441145454621,,,
2R1OgezGfBMeiAcMpJ1EkH,BR,48799693.0,51.73053892215569,Letícia,Zé Vaqueiro,Other,2021,31.123142768338678,,,
3n0R6aLoYtERp79Cs3Y7G4,DE,482747.5,43.8,Teardrops - Slow Version,Aylo,Other,2020,31.122105301434345,,,
0ahUgJzMq5qhGwfz7FUixb,BR,744684.0,45.833333333333336,Surtada,Biu do Piseiro,Other,2020,31.121691012059433,,,
6Tio0ZoDeSQnI7EBAqWer2,DE,15982324.0,48.285714285714285,Cover Me In Sunshine,"P!nk, Willow Sage Hart",Other,2021,31.121041979368037,,,
4ZwRwJdcuKuJED2nYwbY4b,UK,646893.0,41.44444444444444,4 Nothin',"melvitto, Gabzy",Other,2020,31.118386996276797,,,
1LZCl1U0lGTFxiEfzy62Oq,UK,348640.0,41.2,Hair Tie,SKYLAR,Other,2021,31.118273159741193,,,
2SKvJYUnih2apztfzWBQUd,DE,579297.0,43.833333333333336,In Your Eyes,Ellipso,Other,2020,31.117938634767683,,,
2ppAkaBj4vaL0qsFm1TOKI,UK,278912.0,41.25,Dad Vibes,Limp Bizkit,Other,2021,31.11202315974119,,,
7xWXsYt6Ohn4tvEl546UoX,UK,143754.0,41.5,Expensive Touch,"Term & Rvchet, Dappy, Noizy, Ay Em",Other,2020,31.111442551832354,,,
5sICnSGfWkwVmIeD9WZ2Jk,UK,143754.0,41.5,Betty,Pa Salieu,Other,2020,31.111442551832354,,,
4pt5fDVTg5GhEvEtlz9dKk,UK,36427538.0,47.60301507537689,I WANNA BE YOUR SLAVE,Måneskin,Other,2021,31.111308234774157,,,
2HzQOaJEL8da3TMOlq2hI6,DE,965495.0,43.9,You & Me - Le Shuuk vs. Jerome,le Shuuk,Other,2020,31.109605301434346,,,
6mbCl4KA5Sn61Oya0v8tJX,BR,460494.0,47.666666666666664,De Kenner,"FBC, VHOOR",Other,2021,31.107218108749006,,,
3NA6fcHt801oEtFRq670zW,DE,1237920.0,42.666666666666664,DEL MAR,Zivert,Other,2021,31.10522476532458,,,
3ASPG6p16BCawf6fAJ0qmr,BR,2321774.0,47.666666666666664,Hino da Sociedade Esportiva Palmeiras,Orquestra e Coro Cid (Flabanda),Other,2021,31.10518724347499,,,
0hs6waDoAW5OjcVTrFNsmB,UK,503139.0,41.57142857142857,Black Is Beautiful,Chronixx,Other,2020,31.102513980403785,,,
3jVqWbGihUI0LAvwoA2FzH,UK,503139.0,41.57142857142857,Chanaynay,wewantwraiths,Other,2020,31.102513980403785,,,
2Wo6QQD1KMDWeFkkjLqwx5,UK,13267544.0,45.60550458715596,Roses - Imanbek Remix,SAINt JHN,Other,2020,31.102154347467728,,,
3eOhuiG4QzpGj4CAoNTCNF,UK,418368.0,41.333333333333336,Still into You - Drill Remix,"Farizki, Say Terrelle",Other,2021,31.101606493074524,,,
5Lc3DsbcDe4vhsWa0m89kp,BR,124114.0,46.0,Saturno,"Burn-O, Doode, Teto",Other,2020,31.1008576787261,,,
2u2IWbO4njCFqQTVMtAuT8,BR,124114.0,46.0,Seqüência de Vapo Vapo,Biu do Piseiro,Other,2020,31.1008576787261,,,
19ALBNWv3LDKp1fvHl3PYv,BR,248228.0,46.0,Qué Fue Del Amor,RBD,Other,2020,31.1008576787261,,,
4GE3BjFuCUEZr6DOZlkmup,BR,248228.0,46.0,Saudade de uma Vaquejada,"Guilherme Dantas, Edyr Vaqueiro",Other,2020,31.1008576787261,,,
7pK4HfptJem9oBME3QDXYm,BR,496456.0,46.0,Chato Pa Carai / Recaída / Vai Me Dando Corda / Salseiro / Ninguém É Dono de Ninguém - Ao Vivo,"Vou Zuar, Grupo Menos É Mais",Other,2020,31.1008576787261,,,
2PYMEHAGYp28l3t0iBYglI,BR,248228.0,46.0,Só Penso no Lar / Mande um Sinal / Porradão / Modo Avião - Ao Vivo,Kamisa 10,Other,2020,31.1008576787261,,,
5MYtu5scs1iz02AVLPLKJc,BR,124114.0,46.0,Black (feat. A$AP Ferg),Buddy,Other,2020,31.1008576787261,,,
5zGWkrNBFq7ElrJ2LAAxGR,BR,124114.0,46.0,Não Mandei Moscar,Niack,Other,2020,31.1008576787261,,,
0UCKUJU94sx8XBQnaNsRkB,DE,1402976.0,42.705882352941174,Commitment Issues,Central Cee,Other,2021,31.100322804540262,,,
2Wo6QQD1KMDWeFkkjLqwx5,DE,17837273.0,48.07339449541284,Roses - Imanbek Remix,SAINt JHN,Other,2020,31.097763284951828,,,
0Pcv9iUz4JeLvNmagCNWvu,DE,96549.5,44.0,Switch Heel,makko,Other,2020,31.097105301434347,,,
58ts5lAfONHU0NsY9R4THi,DE,193099.0,44.0,Desperado Slowed - Remix,"Eduardo Luzquiños, RH Music",Other,2020,31.097105301434347,,,
3ueDFBKiU1jtOLCQcQ17zf,DE,193099.0,44.0,9 (Wolke7),ART,Other,2020,31.097105301434347,,,
6TtiQznN1r8lcnoyFMiijt,DE,1255143.5,44.0,Bomberjacken,Ansu,Other,2020,31.097105301434347,,,
3bveGlyB1hTt9g2qqkR0jl,DE,96549.5,44.0,Lifeline,"Tómas Welding, ELVA",Other,2020,31.097105301434347,,,
5HtWViswXQJdBLwxuDoqOq,DE,96549.5,44.0,Ey Katharina,Zweikanalton,Other,2020,31.097105301434347,,,
3aDhgouoRk6awklXL4QBGQ,DE,965495.0,44.0,PYRO,"Chester Young, Castion",Other,2020,31.097105301434347,,,
3CUPWFarYwA0HJQqzje4UD,BR,42127874.0,52.984848484848484,Volta Rapariga,Vitinho Imperador,Other,2021,31.096678208344077,,,
44tTqUi3xi7E28QLzHVdUA,UK,557824.0,41.375,Anti-Romantic,TOMORROW X TOGETHER,Other,2021,31.09639815974119,,,
5KLDajsSLvA5n2zTwKycvF,DE,330112.0,42.75,Øve Os På Hinanden,Fyr Og Flamme,Other,2021,31.09480809865791,,,
2bspOurPlpKv27SVt7UbHy,UK,157431.0,48.0,Starlight (Taylor's Version),Taylor Swift,Other,2021,31.091113935753715,,,
5RdkyZw1KQ1v0EbquUAsx2,UK,215631.0,41.666666666666664,Dead Horse,Hayley Williams,Other,2020,31.090609218499022,,,
4Ou1xyvjbsmXUZ0UpC59OM,DE,1155392.0,42.785714285714285,Sevmedim Deme,"Kurtuluş Kuş, Burak Bulut",Other,2021,31.090343812943622,,,
4HJuc49JAvoveRyR9GJmSI,UK,488096.0,41.42857142857143,Teenage Culture,SKYLAR,Other,2021,31.08970173116976,,,
2YjkalYiseRDPYjpzLu8Vl,DE,16955529.0,47.22857142857143,Lonely,"Miksu / Macloud, Bausa, Selmon, reezy",Other,2021,31.088551379356222,,,
0cQJGoRki2avKVodXEmr0d,DE,1402976.0,42.8235294117647,Blinding Lights,Loi,Other,2021,31.08561692218732,,,
1BVah1CJFra47Zx2gp5lrr,BR,868798.0,46.142857142857146,Hoje Tem Bailão,Mc Rd,Other,2020,31.08300053586896,,,
1EgZLA5LfgUU5Q4V4yp6RX,BR,1227984.0,47.875,Malvadão,"PTK, TcheloBeats",Other,2021,31.081176442082338,,,
0wrs5ucXutScEWOhdWdGBB,UK,697280.0,41.5,Forbidden Feelingz,Nia Archives,Other,2021,31.08077315974119,,,
4lC0p6LexMrLx7kWUJcNwM,UK,278912.0,41.5,Bezos II,Bo Burnham,Other,2021,31.08077315974119,,,
5c549LWiKCWGvcDsZwMN6v,UK,418368.0,41.5,Soundgasm,Rema,Other,2021,31.080773159741188,,,
5jFVQLyCudes6YFmS84jML,UK,418368.0,41.5,People Everywhere (Can You Feel It?),Adelphi Music Factory,Other,2021,31.080773159741188,,,
50ZQLPg6pryEp4FOVKIi5i,UK,287508.0,41.75,Toblerone,Umars Soundz,Other,2020,31.080192551832354,,,
3CL0eXel8usNNSCQ6OT7KJ,DE,742752.0,42.888888888888886,Just A Little While,The 502s,Other,2021,31.0774469875468,,,
588CNxptpsYXCYfpw4b67Q,BR,1985824.0,46.1875,Set Djay W 3,"Djay W, Mc Vitão Do Savoy, Mc Davi, MC Ryan SP, Mc PP da VS",Other,2020,31.0774201787261,,,
3sa1wUB8FAkoH95MGPGBWI,DE,579297.0,44.166666666666664,Michelle,Sir Chloe,Other,2020,31.076271968101015,,,
053EDVshTHTBGMJFAfIwCW,DE,579297.0,44.166666666666664,I'm Yours,"Lofi Fruits Music, Fets, Chill Fruits Music",Other,2020,31.076271968101015,,,
2NeyJbL3ROKCjRkAjs77ya,BR,620570.0,46.2,Ashes,Stellar,Other,2020,31.075857678726102,,,
29QmoL1eeQrs6MEfKImfBV,BR,620570.0,46.2,Weird Fishes,Lianne La Havas,Other,2020,31.075857678726102,,,
0i64JKO4RH8p7MvkERk2fq,UK,359385.0,41.8,Into You (8D Audio),8D Tunes,Other,2020,31.073942551832353,,,
3O2Y7jUKYl991jpvCvwBXw,UK,1259082.0,41.10526315789474,Believe Me,Navos,Other,2021,31.073170025746514,,,
1Wq3aJ5bwRkUu3tUPpPDYG,DE,482747.5,44.2,Back to Black (8D AUDIO),8D Tunes,Other,2020,31.072105301434345,,,
